symbol,detected,score,case,strength,horizon_days,horizon_tf,hidden,spring,churn,taker,fuel,leverage,zone_price,events,zones,zones_conf,vortex_scale,vortex_spread,collapsing,growth_x,failures,error
AVAXUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,85,0,0,5,,0,1.33,,
DEXEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,255,1,1,5,,0,29.1,,
BTWUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,6,1,0,0,,0,12.39,,
TAOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,128,1,1,10,,0,2.64,,
WAXPUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,111,2,2,2,,0,1.36,,
DOTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,84,0,0,10,,0,1.17,,
LITEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,3,0,0,1,,0,1.32,,
EULUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,85,6,4,5,,0,1.08,,
TRXUSDT,1,83,flow_fuel,сильный,25,недели,0.0,0.0,0.0,0.0,69.4,0.0,0.31575078901038806,91,5,3,5,,0,1.42,flow_hidden,
1000SHIBUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,70,2,2,10,,0,1.48,,
IDOLUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,156,5,5,10,,0,1.73,flow_churn,
TAKEUSDT,1,75,flow_fuel,сильный,25,недели,0.0,0.0,0.0,0.0,53.8,0.0,0.021177953284458588,95,6,5,3,,0,1.91,,
VANRYUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,145,2,1,5,,0,1.67,,
LTCUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,98,0,0,1,,0,1.1,,
PTBUSDT,1,83,flow_fuel,сильный,25,недели,0.0,0.0,0.0,0.0,69.4,0.0,0.0005777464431068588,109,6,4,10,,0,3.01,,
TRUMPUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,116,0,0,2,,0,1.11,,
MMTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,86,7,6,3,,0,4.71,flow_churn,
AIOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,129,2,2,5,,0,3.94,,
FILUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,107,0,0,10,,0,1.46,,
XLMUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,120,1,1,10,,0,2.19,,
GRVTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,,,0,,,
USUSDT,0,44,none,,0,,0.0,0.0,0.0,0.0,44.3,0.0,,100,14,13,3,,0,23.39,flow_churn,
BCHUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,104,0,0,1,,0,1.29,,
ALGOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,89,1,1,10,,0,1.39,,
INJUSDT,1,76,flow_fuel,сильный,25,недели,0.0,0.0,0.0,0.0,55.6,0.0,4.576429926960156,110,7,7,1,,0,2.79,,
PENGUUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,110,1,0,5,,0,1.64,,
MANTRAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,36,2,1,2,,0,0.0,,
ATOMUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,80,0,0,1,,0,1.48,,
LITUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,50,8,8,3,,0,0.0,flow_churn,
WIFUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,70,0,0,10,,0,1.93,,
ZAMAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,58,3,3,2,,0,0.0,flow_churn,
EPICUSDT,1,77,flow_fuel,сильный,5,неделя,0.0,0.0,0.0,0.0,59.0,0.0,0.5988644076635976,201,13,13,5,,0,5.06,flow_churn,
ARBUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,96,0,0,10,,0,1.16,,
HYPERUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,147,1,1,10,,0,2.32,,
ACEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,197,2,2,5,,0,1.52,flow_churn;flow_taker,
OPUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,85,0,0,5,,0,1.51,,
REUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,,,0,,,
ONUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,125,11,8,3,,0,6.07,flow_churn,
TUTUSDT,1,83,flow_fuel,сильный,2,дни,0.0,0.0,0.0,0.0,69.4,0.0,0.01382695766241647,156,9,8,10,,0,2.83,flow_churn,
GWEIUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,53,0,0,2,,0,10.96,,
RIFUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,209,12,9,10,,0,5.19,flow_churn,
LABUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,141,1,0,2,,0,252.43,flow_hidden,
FETUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,112,0,0,10,,0,1.64,,
FARTCOINUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,48,0,0,10,,0,2.0,,
ESPUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,40,2,2,2,,0,3.77,,
HFTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,143,1,1,2,,0,1.09,,
HBARUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,90,0,0,1,,0,1.13,flow_taker,
ACXUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,125,2,2,10,,0,2.18,,
SLXUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,4,0,0,1,,0,5.0,,
XMRUSDT,1,76,flow_fuel,сильный,25,недели,0.0,0.0,0.0,0.0,55.6,0.0,312.71878664010364,169,7,6,10,,0,2.22,flow_taker,
APTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,105,0,0,10,,0,1.42,,
币安人生USDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,77,8,7,3,,0,24.53,,
TIAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,97,0,0,10,,0,1.22,,
ETCUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,89,0,0,10,,0,1.12,,
PIPPINUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,191,2,2,5,,0,6.85,,
STARUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,17,0,0,1,,0,0.0,,
ESPORTSUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,176,0,0,5,,0,3.24,,
SYNUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,216,7,7,10,,0,26.56,flow_churn;flow_hidden,
MIRAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,105,1,1,5,,0,1.71,,
FHEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,180,2,2,10,,0,24.38,,
1000BONKUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,107,1,1,1,,0,1.81,,
VVVUSDT,1,71,flow_fuel,сильный,25,недели,0.0,0.0,0.0,0.0,47.2,0.0,8.618999999999998,205,16,14,2,,0,21.13,flow_hidden,
EDENUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,86,5,4,5,,0,6.82,,
NILUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,179,1,1,5,,0,3.6,,
ICPUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,155,0,0,10,,0,1.81,,
ZEREBROUSDT,1,71,flow_fuel,сильный,25,недели,0.0,0.0,0.0,0.0,47.2,0.0,0.029864093503843267,185,11,9,1,,0,9.61,,
ORDIUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,105,2,0,10,,0,5.17,,
WLFIUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,42,1,0,5,,0,1.56,flow_taker,
LDOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,110,3,2,10,,0,1.39,flow_churn,
LAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,155,2,2,5,,0,0.0,,
SNOWUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,,,0,,,
ASTERUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,49,1,1,2,,0,1.11,,
BOMEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,116,7,5,5,,0,2.67,,
PIEVERSEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,70,4,4,2,,0,5.22,flow_taker,
VIRTUALUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,103,2,2,10,,0,1.91,flow_spring,
PRLUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,14,3,0,2,,0,3.35,,
BULLAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,181,10,10,1,,0,19.2,flow_churn,
1000SATSUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,102,3,2,5,,0,2.88,,
DASHUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,189,4,3,1,,0,2.76,,
KGENUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,66,5,5,3,,0,2.63,,
XPLUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,51,1,1,10,,0,1.86,,
JTOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,168,7,5,10,,0,4.24,,
ERAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,114,3,3,5,,0,1.6,flow_churn,
1000XECUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,159,4,4,1,,0,1.33,flow_churn;flow_taker,
CRVUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,63,0,0,5,,0,1.38,,
PEOPLEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,99,7,5,5,,0,1.56,,
ELSAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,52,3,3,2,,0,0.0,flow_churn;flow_taker,
CAPUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,,,0,,,
AEROUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,142,1,1,10,,0,1.1,flow_churn,
ROBOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,12,1,1,3,,0,1.89,,
HOLOUSDT,1,76,flow_fuel,сильный,2,дни,0.0,0.0,0.0,0.0,55.6,0.0,0.061343241958266646,101,5,5,2,,0,1.57,flow_hidden,
1000LUNCUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,176,6,5,1,,0,4.13,,
ETHFIUSDT,1,75,flow_fuel,сильный,2,дни,0.0,0.0,0.0,0.0,54.7,0.0,0.38787772195832265,106,3,2,5,,0,1.22,flow_churn,
POLUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,91,0,0,10,,0,1.89,,
HUSDT,1,71,flow_fuel,сильный,25,недели,0.0,0.0,0.0,0.0,47.2,0.0,0.0577928984910461,155,5,5,5,,1,18.82,,
SANDUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,102,0,0,10,,0,1.66,,
STRKUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,147,0,0,1,,0,1.09,,
RENDERUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,109,0,0,5,,0,2.3,,
CHZUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,147,0,0,5,,0,2.29,,
MUBARAKUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,111,3,3,1,,0,1.84,flow_taker,
CLOUSDT,1,70,flow_fuel,сильный,25,недели,0.0,0.0,0.0,0.0,45.7,0.0,0.10804927571842911,110,2,2,3,,0,6.01,,
PENDLEUSDT,1,78,flow_fuel,сильный,25,недели,0.0,0.0,0.0,0.0,60.8,0.0,1.2277708944827277,95,2,1,5,,0,1.12,,
SOONUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,162,10,9,5,,0,1.27,,
TUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,162,1,1,10,,0,1.06,,
GUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,187,6,6,5,,0,1.63,,
PORTALUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,185,1,1,1,,0,6.81,flow_taker,
SEIUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,93,0,0,10,,0,1.23,,
ZROUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,131,0,0,10,,0,2.15,,
TLMUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,202,2,2,1,,0,5.34,flow_churn,
GPSUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,202,9,8,5,,0,3.84,,
TAGUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,142,11,11,5,,0,8.82,flow_churn,
CFXUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,152,2,1,5,,0,1.31,,
GALAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,75,0,0,5,,0,1.45,,
GENIUSUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,14,0,0,2,,0,1.85,,
MEGAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,68,0,0,2,,0,2.12,,
SAHARAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,122,0,0,1,,0,3.67,,
HYUNDAIUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,6,0,0,0,,0,1.37,,
ZENUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,160,0,0,5,,0,2.0,,
DIAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,161,3,3,5,,0,1.12,,
VELVETUSDT,1,71,flow_fuel,сильный,5,неделя,0.0,0.0,0.0,0.0,47.2,0.0,0.36169170719031773,171,9,9,5,,0,38.07,flow_churn,
STXUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,98,1,1,10,,0,1.7,,
OPENUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,85,2,2,5,,0,2.19,,
AKTUSDT,1,83,flow_fuel,сильный,25,недели,0.0,0.0,0.0,0.0,69.4,0.0,0.4413961904718154,172,8,8,5,,0,3.79,,
ENSOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,87,4,2,3,,0,5.95,,
HEIUSDT,1,71,flow_fuel,сильный,7,неделя,0.0,0.0,0.0,0.0,46.5,0.0,0.07206808781830545,215,4,4,5,,0,3.71,flow_churn,
